"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","texture_NDVI_peakSummer","topo_cti","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NDMI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_red_annualMean","spectral_red_annualRange","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","ecoregion_Canadian.Middle.Arctic.Tundra","ecoregion_Eastern.Canadian.Shield.taiga","ecoregion_Canadian.High.Arctic.tundra","ecoregion_Canadian.Low.Arctic.tundra","ecoregion_Watson.Highlands.taiga","ecoregion_Alaska.St..Elias.Range.tundra","ecoregion_Brooks.British.Range.tundra","ecoregion_Interior.Yukon.Alaska.alpine.tundra","ecoregion_Scandinavian.and.Russian.taiga","ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands","ecoregion_Kalaallit.Nunaat.Arctic.steppe","ecoregion_Northeast.Siberian.coastal.tundra","ecoregion_Yamal.Gydan.tundra","ecoregion_Taimyr.Central.Siberian.tundra","ecoregion_West.Siberian.taiga","ecoregion_Arctic.foothills.tundra","ecoregion_Interior.Alaska.Yukon.lowland.taiga","ecoregion_Copper.Plateau.taiga","ecoregion_Beringia.upland.tundra","ecoregion_Arctic.coastal.tundra","ecoregion_Beringia.lowland.tundra","ecoregion_Kalaallit.Nunaat.High.Arctic.tundra","ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra","ecoregion_Ogilvie.MacKenzie.alpine.tundra","ecoregion_Davis.Highlands.tundra","ecoregion_Northwest.Russian.Novaya.Zemlya.tundra","ecoregion_Ahklun.and.Kilbuck.Upland.Tundra","ecoregion_Chukchi.Peninsula.tundra","ecoregion_Torngat.Mountain.tundra","ecoregion_Russian.Arctic.desert","ecoregion_Cherskii.Kolyma.mountain.tundra","ecoregion_Russian.Bering.tundra","ecoregion_other"
0.999990701675415,1291.34556423105,-775.257154543595,-708.216266039102,2988.13754835661,3215.38968330439,108.628187758995,0.283639311790466,0,1494.0399169582,703.490457463411,-6.92828672681967,830.287151400468,-8.1744466813556,39.8128935283215,-8.86699949366966,1155.24736109699,-50.2281461346516,11.8313447603825,-6.57009670056855,499.610842923332,-3.5721229040847,-15.5493592500556,-12.0519234983608,353.827504267068,-6.84632978013109,289.747772979249,-1.80435428450421,8.03156057075392,-12.1613139379134,-3.60765470309247,2.29020307889247,1187.61926215776,159.369978324421,73.158350902705,"nonveg_898",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.913195550441742,-165.767478683399,-3922.81014737499,-4560.2086206306,816.440208465694,1192.93482185969,289.843072242136,-1.60847091674805,0,325.379621665243,709.966087303971,14.8832454651104,1931.01441328428,29.123011956298,9.75832381733494,11.1297834724809,1049.01204919732,-11.4322240907601,-19.3430871522954,7.33910195090245,366.03542847808,-0.966546039290603,-8.93259373205066,20.3353015821155,436.587120792029,12.1209531369205,304.384833042816,9.22378281947927,-2.73795623992966,-5.33529618593125,-1.90296907737944,13.0760863383153,903.77266885417,570.093110919237,66.4382794764546,"nonveg_1340",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,272.289125903321,-2768.19371615459,-2620.48109220517,1392.72634926158,1249.51029762184,637.950011053938,-2.15032410621643,0,793.114740794299,720.277089883109,16.0974683878946,306.325207792956,23.2797132671368,17.8360948671623,-46.8713729483682,330.675023431532,-1.88870672021878,6.05211528537145,31.9127286446648,153.3188038818,1.49706540343585,8.13328325346546,-25.5531339803,675.67779518019,20.6839886127125,536.105912970003,16.5684717795568,7.09801056173898,1.39088181662616,12.7306962777489,-9.18728741471921,2397.89854936658,283.345373338322,76.6211299839956,"nonveg_825",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978575825691223,-229.64210254799,-3325.31888444372,-3292.31643176844,992.379154378754,1863.28044145211,10.3248363922693,-3.46326303482056,0,217.545399039582,1274.60009568593,-0.556442992157021,1687.59762929007,10.1693606670403,37.5893157554678,1.07219855994273,936.720503318366,-23.4180125829591,16.8956692654204,-17.421752038712,781.944853204519,1.20456967381846,-21.0189609038372,-3.61303241160496,833.36814599786,7.60792257977304,709.336605359668,6.88222674308909,7.00981109988225,-15.8278842043813,-7.96618493922648,-1.05532233848827,698.962468492538,315.209653307174,60.4383116341149,"nonveg_608",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.992705643177032,2328.27104182894,653.725757383754,1444.04199916428,6259.65399288696,6983.46310865868,49.7954552445846,-1.2674599064721,0,3546.24653567969,2181.97556971036,32.1716632800236,2053.57414945972,41.3853213450079,55.8265244367545,-54.9160526023408,2242.20784017782,-33.7364763366414,-10.5554302630435,-50.1608451069014,963.855384003118,7.85802938353935,-38.1720685974313,-14.566218381545,733.624760319904,-7.59201759483011,658.332295756564,-8.26729957745818,-0.638828447528875,-21.6949792533013,-12.3377642733456,6.0069762960313,868.514959737487,531.285486806681,69.4796889990348,"USA.InteriorAlaska.CALF",136.956222222222,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958377540111542,-352.701864528937,-1741.70270123284,-1938.15624192815,785.327456967817,1066.15735836062,251.74936655885,-4.29193830490112,0,364.079032540201,1027.16451935865,10.5690454662546,1257.48207725491,20.2659018332124,16.3689074471209,5.2332141679089,1003.76571206487,-8.32450253378326,-1.68801587790676,8.37335378289756,389.788831721305,3.46228318708428,-4.31321800191232,9.97919662959794,629.646564799614,7.57687318852472,326.452113897385,4.87483646639364,2.43295050975232,-3.01677752842636,1.27733650356571,7.92175476221428,983.260269396867,260.185962369397,62.4069918276359,"nonveg_921",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997793197631836,266.990119690453,1129.57147265361,-651.409934661029,980.553628524655,1369.15025586852,18.5088003474319,-4.37166357040405,0,266.990119690453,795.023914210528,26.1684136947578,2206.24792691882,41.8350109293438,-24.6140131638776,-9.19660531576179,1601.25636591233,4.38966525677289,-17.2369839516564,33.4551979185484,1032.97016435335,5.46914421814367,-13.7328157165227,1.31394459175468,1375.54439357767,7.7867725700017,1020.95251339723,1.27819372226963,-19.1102562721701,-17.3341844817757,-3.28046647731363,1.81122326621961,1054.16226343321,890.303586313886,64.2388057569342,"nonveg_919",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.186681896448135,1796.8311841517,2037.78234172823,2588.18908433089,7079.42725644004,7678.44434597468,172.986325634571,0.582018733024597,1,2885.54019388031,1481.65756573233,13.9561562633478,1398.19954068635,14.4574350435528,36.7535301095929,4.36555603323495,2696.71970254315,-45.9197920656942,-9.70726771230413,-19.9060424418811,574.619441046035,3.35083020407783,-22.1007477325398,0.225994855797108,522.746931196871,-5.9178093279833,480.481347538251,-6.12262902802455,-0.964793613442768,-7.81181041952243,-4.75545249628314,7.08174053340596,474.26687245649,373.21372123934,64.8674933321501,"USA.InteriorAlaska.5",1141.18333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974125057458878,382.48741048911,-2386.89497379905,-2189.84973144825,2226.89600162709,2776.80006460319,-40.4263361183517,-0.75426135957241,0,1056.01893291393,1050.34526124479,-7.78930068604491,1087.84226422368,-4.13841649931337,46.2790424977716,-44.9041711159135,2592.14374917853,-73.0376273285005,-3.11041200027171,17.2671632374884,560.930423410059,-11.5757279626955,-4.12714876131176,-10.4145201551368,671.686643243297,-8.62173053665857,595.157976544983,-5.15219268661503,17.0045136155709,-18.548590261439,-1.49670068375338,-0.735426676942563,1390.68121418423,375.804441301291,62.3924519986706,"Canada.Ivujivik.TP12",329.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991297721863,471.981793814938,-1530.90027365089,-1435.01777730674,1394.21406981546,1218.29389811181,127.260729173925,-0.654127299785614,0,854.649237120963,704.446063961572,-9.30834151769749,797.907768600893,-11.2208028719593,37.8586386863752,-11.6587413748738,856.287232981051,-20.1853363625357,32.506208092778,14.7259336518208,385.718335926316,-8.25553370633634,4.21937704386791,-7.12650563329778,303.751075075074,-7.35584683043546,131.601927344429,-4.95923874945802,6.58009636722145,-0.819917096731388,2.19374105389157,-1.69032608606161,2254.74500488348,113.174107443016,70.4511069688169,"nonveg_894",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982395112514496,1879.91246961585,-183.484951445074,122.935313010462,5895.67874482295,6582.89201238014,2.84028746295762,-0.356954431533813,0,2964.25742597389,2804.50195928219,49.0574552607412,1729.56964441565,83.2655689078569,56.3040001822558,-64.7214145117155,1700.46049985301,-35.5410726609731,-3.78257910718944,-1.67276552897514,1018.07482204246,14.0448688745699,-11.4351888372307,-24.7302442391913,689.212262340858,12.0342429847364,310.362134433889,4.81477086101032,5.19691089492159,-2.99711480530278,-1.60275120429555,-3.28605059805848,725.867776064494,144.420744642957,64.872229998817,"Canada.DaringLake.Tower3-DwarfShrub-1",174.338333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1487.67066185133,-606.63764199937,-383.264107809136,4624.04763088605,4397.1033322706,-142.692099840347,-2.06618835031986,0,2344.65009589152,694.3454180587,25.2370282283625,2258.70745097228,62.1418191828013,-2.68570630353416,-25.0316047452621,3553.31244619845,-83.3945732252587,-74.7231232714244,86.7617831602188,438.993074065992,-0.302347535512684,41.4190703012948,2.2547610048222,564.631606773393,7.85079424251115,240.71256112287,0.639838451859253,-3.25068573122647,24.071256112287,19.8793565621247,7.84805813374999,732.189374239759,522.106359720504,76.2277048618326,"Canada.PrincePatrickIsland.MouldBay-C06",22.85,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,364.913421101479,-3333.051678214,-3160.36114434698,613.629785098185,1650.01278054611,235.460884710272,-3.87949728965759,0,326.781997941345,1013.80413220492,-1.27104743867113,1171.93802017976,8.18847824630401,28.6760235335001,-20.7959477067935,1209.31360689036,-18.931335155762,8.85373885747389,-43.3626528605135,637.120234750179,-5.60288895611488,-26.3717114288687,-5.22314315108595,749.63808098824,-2.3124486397248,482.16710674843,-1.28662100928313,7.51507764669052,-17.5007838639489,-10.9614768617515,1.46123236950079,805.659309835512,540.586746722244,70.2094818382085,"nonveg_932",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.00999999977648258,-726.682952578444,15.7879047075571,0.279032776055573,1819.75693537,2582.94698129907,512.761397462551,-0.358220964670181,0,619.858820370822,1867.48951970512,55.1684360494127,2001.61056134343,80.3093529146028,21.5822565472616,-35.172810252713,1682.20065114539,7.03624954464942,-52.5687703482934,1.45641895756595,1044.20514635643,33.6840369792398,-15.2888941908977,0.126949146954576,647.803484895016,20.8968866095166,422.824021633887,13.6394845688351,-5.79909793229281,-5.42513488908832,-3.18238925467043,7.56356380498891,906.776011265626,286.501474630122,67.6728985623639,"nonveg_532",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.152959242463112,418.823723426971,-3631.50367956719,-3996.03567780393,1314.96974145283,1230.35790560882,-224.265836538257,-4.39111709594727,0,411.878308546102,336.989997921893,10.0145119584961,596.724294532406,14.8347626277447,-22.1201011209442,15.545401911422,365.358813779296,13.8324158384029,-22.834925861206,3.12145387266979,313.54348346315,6.47644498834737,-0.883806580668717,7.70737960736325,264.027829925709,5.07893196646986,174.87581022329,2.03683649311042,-10.6260607510324,0.73096321399185,0.278622971425667,3.7789117046972,825.923886046125,110.101730262669,69.9794212598477,"nonveg_736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0400628608961901,2189.13123668449,599.62214661707,935.003064710152,5376.94561875458,5673.63252565686,-282.1891108743,-0.620159750183421,0,2779.24911306282,1405.70021998597,9.47594806054735,1171.4333257122,16.1958196454281,27.6340120967344,-31.3703143699278,1906.90287973603,-26.7507018701746,-8.71085406016287,0.304639648209182,678.81953797214,-1.11050092998862,-7.14188753164538,-15.7234933184808,276.252690024719,-0.390449845474331,195.824699048718,-1.82714436092803,-0.131007867316515,-0.877518873445046,-0.254258461731414,-5.75862151914171,1007.02225625684,501.201493439646,61.2622433319249,"USA.YukonKuskokwimDelta.U",174.273333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2057.22890532001,176.194041153721,-331.715755176415,4430.26898347082,5684.52619237279,81.3459720581998,-2.02335982322693,0,3022.06926265718,1820.93747723852,23.2486844515807,1589.63505265688,33.0303026517096,-9.97609763326227,101.563143632576,2692.25734646748,3.52536915782297,-33.4871790193457,-109.211118748642,1083.04843483953,10.4259554520923,-58.9450039190428,51.8097554729977,774.215854262871,2.0427207564023,557.138604459547,0.563340492443073,-6.73894246797364,-23.1583685135806,-35.2065889745023,36.8290930107518,912.755082095096,741.674969742379,70.0396905990593,"Finland.Kevo.10",214.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2335.65959189422,1592.77510158078,1411.33281660003,6503.40788640239,6737.77824682777,-146.585201418447,-1.98976373672485,0,3342.06541399217,1548.82298994496,24.0783007553548,1345.5695012879,40.2433868450312,39.9817953019937,-30.5252604981003,2272.20098720685,-57.8930334948731,-15.4037725440574,3.26773478980591,305.243001963715,-2.26039909628446,-1.64682314725531,-3.2240259269485,477.397161525908,-13.148958140471,450.84131214834,-13.1100593897816,0.111308189053056,-2.81647205445629,0.389473010325576,12.5872936855695,695.784107434734,487.024897351404,68.4387435989887,"Sweden.Abisko.VJ-BirchShrub",563.726,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,760.555133294439,-2199.90214278257,-1393.15856244449,1146.34436958203,1426.55821826188,250.212312277325,-0.604909777641296,0,728.439653925926,733.918356039657,-8.80033788582858,1069.56528292945,-12.9335976780399,22.2229784452813,-231.416295614298,1568.84178338199,-28.0950259117791,21.7691379866686,-82.387422695853,673.215697708858,-12.168756220263,-27.9489702570722,-90.2424485925552,715.117442733909,-11.3494080986984,600.645451538402,-9.43897282701184,-0.26951096733916,-16.863220692216,-28.4892451862832,-83.3396205442387,2229.61181500728,663.544939959457,75.4835272344022,"nonveg_583",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999701976776,769.780121316483,-2009.51030704348,-3057.23767598244,396.187835079249,860.405694355201,-649.647718335381,3.56789493560791,0,767.164942602697,1101.28029852012,17.8253453627779,2101.93462546606,32.5252686978272,-33.1981537634531,100.570358953035,2182.74041389847,3.21387279658763,-63.0116821299324,-68.0545848150289,1080.54017798618,3.90099855756533,-37.0539446232667,67.9576368373783,1067.41941926033,15.4237244377846,692.527478724133,10.5800045518845,-17.9281994218004,-28.2992867196654,-21.9215863734766,59.8915820073872,1949.55793733773,835.403481403986,75.536228297399,"nonveg_936",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,1723.52444549691,-1316.41080771577,0.282833825185435,5240.37852346018,5792.60823984297,13.2036266878937,-2.16464042663574,0,2551.5242287694,3021.34753257755,52.3872515656321,3884.7226068726,73.5833937702218,64.0574188324095,-106.57407970256,865.224376324449,-0.425871883039811,0.338030698596618,-21.6174827380289,1727.83368786901,30.3331646429365,-31.3262053969453,-51.460783770712,864.421894466211,14.6702480598703,474.421577610419,7.86551374859973,2.90682904060476,-11.7310800460686,-7.14972192671182,-8.96901258175518,876.640756709876,329.350386954345,69.4330099990328,"USA.NorthSlope.11",51.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999979972839355,595.315382105362,-1253.98186244487,-1333.88745065085,1065.54723076506,722.957670664948,776.720243286578,-3.99211120605469,0,386.044229070039,768.678280635881,-29.4546334721538,1778.68467216099,-23.8795651932323,21.2997136567466,-25.1401889114301,1117.66552680777,-55.8832763403883,2.01751092814209,24.8248752229583,838.523214831063,-41.9261607415532,11.656357638545,-10.299272527957,387.674314498649,-9.03871937749379,311.179640690375,-7.68725351982134,8.06909436581719,5.66914636032854,0.827501187052058,-9.88586427076335,1863.1520227387,879.92918572143,67.839058187641,"nonveg_670",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.999838352203369,-192.277227646004,-2843.61956437558,-1776.37522061497,2328.02466736418,1026.92997237589,1092.98419789737,-4.53791046142578,0,124.981244570774,1303.17265949322,14.4353135342563,1530.29178492348,39.4909237764829,-15.9790633970525,-38.2753519092183,2296.51003105141,-29.7539783608429,-45.2867961363264,63.751591927964,899.98264323241,1.00606958100613,32.1422372583004,-11.7434136356448,732.898413317397,2.48494496105596,672.673204365488,0.855414597441207,-9.21417183155378,21.9969938864584,16.82244653667,0.543266338099288,836.095700106238,510.138803708164,67.8461457087778,"nonveg_666",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,811.684120373088,-2644.68641099258,-2549.85929500372,1526.27334664133,1665.06045231805,47.4326760842441,-2.20517897605896,0,783.927116149314,372.18923382304,-3.47592337423075,2942.88916524048,-0.930881489602491,13.6986349647194,-44.2500823433806,1580.24355016669,-20.0545231007275,-16.1725326890042,-17.5912920442042,1217.08784049336,-17.3453853901094,-7.58118953677084,-13.3247933482745,412.655739112275,-5.40341017951984,263.180367348284,-3.43400764506303,1.79543011293424,-7.94823583933913,-1.83237448283049,-0.212979073226776,1460.28982728241,1185.5812343597,59.4308002168295,"nonveg_935",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.989183664321899,1082.64302120776,-3825.71102074451,-3413.29541013282,1334.36250551284,1341.19245147589,153.190948030454,-2.68859386444092,0,1082.64302120776,643.716107885681,7.17722449343615,1020.1561169496,18.464076384455,-5.09813301624988,-18.9147390338885,557.91783669006,-0.993845408269054,-13.7876364430231,2.9586465150174,435.418261410971,8.05447962140927,-1.39443666909266,-8.51010038099278,774.18616625885,10.8730976491642,523.199164684683,6.33518418149526,-5.66269019683349,-6.28442489383111,-0.779685486236315,0.98108238736273,851.789509271135,264.788585077652,66.2574409276675,"nonveg_700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.957952360312144,1892.86024974958,801.398757704155,1184.5450889722,6241.87160238948,6562.58711489543,-82.9792231112221,-1.41692807939317,0,2952.04815162012,1614.13815599313,20.9666164647236,1070.01640478829,41.7008530932631,34.173773286491,-73.8343544225386,2704.53292352192,-40.6685744544638,-30.5033445855869,4.41362255221093,729.366128458403,5.42139121631885,-9.10947945882169,-26.0560256800938,733.507774807214,-0.50366575399045,552.752547762487,-2.32982733165759,-2.27788843452734,-4.45868931180618,-0.411413312970734,-2.17016982878867,869.85035391272,439.190872025599,62.1024679986513,"Canada.DeceptionBay.BEGL2",811.44,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1732.49821108594,1120.7514185536,1623.25993175924,6397.97830894853,6945.52423734768,-146.918840935179,0.450734376907348,0,2710.71670442107,1254.9581918842,6.58941604674819,2649.99101465583,11.4293326953381,46.4597725333304,-11.3743594298095,1665.15315672183,-48.9750928447598,5.49934948534654,20.5192109420861,606.490278054488,-1.30554816345446,0.453664275089243,2.94872095361673,343.833749154833,-10.1127573280833,346.013772504523,-10.1768756618977,1.99384715864074,0.216675677891212,3.50568159127415,8.47718449453401,506.075906309321,338.466233697525,68.8349813990064,"Norway.Javrresduottar.EC-Sphagnum",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1851.95072806219,1080.68228910535,1762.56969628229,6817.72867870406,7120.01551364964,450.405480233816,-1.86840262413025,0,2943.82020594326,1114.36578306792,4.15981998362914,1931.58673180346,12.6703380965754,21.8061675492985,-107.538913266334,3803.26717322077,-69.7247208472603,-45.525799553369,62.650308529657,608.600628667849,-7.05962070572927,21.4783126403966,-38.0375392917406,2138.6037014733,-40.6187929223179,1573.50346424823,-30.090177717285,-16.8632457278519,33.8573977517578,13.3567142415075,-10.2233334713288,680.442677722588,605.554171293267,68.8331643990063,"Finland.Javrresduottar.EC-Spring",6.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999904572963715,243.225226645338,-1515.04892426848,-1447.92937497091,1416.68186708198,747.216766437859,-104.755348225055,-1.12958920001984,0,820.543900923009,1691.58261750221,67.6633047000884,1703.84207399063,82.1935003552308,-73.6823678326358,-11.8946419384486,2012.83578913244,69.4231496346419,-80.5134315652976,52.9492701180394,1272.00661176416,50.8802644705663,27.4961566118246,-9.17818882193329,1296.04287882884,51.8417151531536,829.308328506554,33.1723331402622,-24.4881690030506,9.68318272487084,12.8412384848917,-1.38290330692173,2023.16641169756,510.504341937892,70.7121245948409,"nonveg_926",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,847.704191685449,-2841.79003459708,-3575.01370412503,851.442007532076,502.273943970115,-997.005259997317,-1.8197957277298,0,570.427937262068,1363.97513415797,22.4861285867111,3875.91035504904,33.4250751239416,-51.9154161166765,17.1153217984255,2483.13977801394,-30.1906452535311,-70.3425716771678,47.845893427965,1586.7294609863,-13.1150904537188,26.371289159551,26.055895658674,565.908997369069,23.0876449548583,520.046130972179,20.0108566583826,-16.5046663354134,-1.62150287956183,16.8521813247125,27.7729252006904,1915.05677064064,1456.47036432929,74.9638173942306,"nonveg_637",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,238.01441752255,-1693.53660699116,-1623.1978302881,297.130277433394,19.3023061978287,-16.3429160505105,-3.40198063850403,0,137.583485041897,328.233968534148,-2.32899194152886,2624.95980702451,2.96626349270277,-3.69427248511242,-17.1738859308323,1087.98336587442,-4.21441374821404,-14.2974130250509,23.8503889967349,873.7659793174,-4.34014983215705,4.10052469291528,-10.6305338592672,325.769885417129,0.478296708492535,271.239750843406,0.963252503667236,-3.12099777421114,-6.70006785884219,5.25046107506626,-3.05809488223722,1348.36109433156,937.23301034526,62.1488189339688,"nonveg_875",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1532.23572209427,166.204324830287,458.425781540427,5961.30638111923,5953.29598998935,-135.189069464366,-1.85732099413872,0,2101.55647926959,871.697167299871,18.3188719032752,1284.30253409984,38.3962364139612,13.6632337461588,-45.7157785842979,2601.62771925483,-36.1047680560851,-42.7324355576977,27.2273510725034,237.245752075337,5.03682083195488,8.3316976256353,-6.39716554136783,1058.60984538338,-8.61112103210022,864.42939891506,-9.44143160390186,-16.7533986662515,11.1499418207057,5.47738674246427,0.892963350467202,471.737477234157,371.356797960133,68.8324009990063,"Finland.Javrresduottar.EC-Salix",154.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999954879283905,937.886881872092,-1544.2132479584,-1637.64298927165,1142.74151062737,689.809510851452,-25.4338857741323,-0.779285907745361,0,785.378228436771,438.639489375117,-12.3224796521506,1643.07142142279,-15.0737585749036,-3.3946662840103,-5.70395778072216,1296.70087957067,-32.9563041922922,-13.3544415066604,36.579921886668,647.164711946157,-14.6201190749256,18.0298061948339,-8.39861993171703,254.001784399757,3.28539698797243,273.924046815571,7.50766337185429,-1.49349680054541,-0.301562031259681,6.16602837841029,-2.54314508222889,2659.90347739888,476.732456824755,69.1811911501615,"nonveg_688",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.399877145886421,2357.70535462388,1748.71201330281,2686.72072228769,7921.18148032309,7019.79981660093,243.818088216153,-2.27121615409851,0,3645.33404390453,4456.93757484102,79.8840231752848,4655.3353324937,125.791770530505,-32.9459973519169,-110.855978262871,4218.31601727569,-37.8872270457955,-82.63608773351,148.053330082227,1756.30180340918,26.1337949191196,48.77891723996,-36.4813385143804,933.448082243951,10.0932148622024,798.699127493789,6.73342118597056,-17.0308437925392,33.2791303122412,22.0072237495049,-6.22567663402232,553.544597250564,666.685101365369,65.1623199988323,"USA.Kougaork.TallShrub",4200.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
