"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_lateSummer","spectral_red_peakSummer","topo_cti","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_changeESPS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_annualMedian","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR2_changeESPS","spectral_blue_changeESPS","spectral_green_changeESPS","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.568836390972138,2362.10340190637,1230.62283223794,5641.32902149255,5463.01259460674,6770.89186781432,4860.31646785185,1362.15160500827,408.586739776451,-0.051881916821003,1,1319.67208411146,19.1811166395134,2783.40097558913,40.4662302119078,2208.60128111087,36.1021915966941,13.2659483159979,-30.3302171563942,33.0189766902111,1098.57319863645,-22.8551218496155,-6.65614974212291,2101.557804405,7.78651862058909,304.471794164582,-2.02435739787224,-0.176118083421389,-0.0581213315115053,0.845361699132359,1.04540016771735,117.043726741862,-0.596498225265161,-1.23173545824694,65.3137166655068,"Russia.Yamal.Nadym-1",4719.858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,381.452919037847,-1860.76720457865,2722.86946745941,1398.91251614421,2455.66290770664,2082.21260852426,713.220317375284,547.996353600996,-3.51582336425781,0,769.626295479016,-20.5723718108826,5832.83219083909,-17.1687335816129,4879.37516083996,-35.9941737191588,-38.1996184567648,221.78978003818,-14.8448088751539,9993.71397040638,-11.4561590427024,-63.5176768750126,673.380717959772,-24.7282489793688,838.843180375207,9.54082405287954,-21.1594702168082,-15.2620457716436,-14.5166526897165,-15.3819687777075,295.465040893262,-15.9913635795687,3.1905287062554,67.46882946735,"nonveg_991",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974278263747692,670.80677927249,-1990.07067231323,1966.18655878221,2035.91511540592,2310.96031835368,1112.31542815285,2977.75334073681,1087.72998005525,-0.816779151558876,0,459.734554068657,6.49322890207429,1578.06553656536,-4.34699179233901,1286.64424674904,-5.08947834489432,-32.6548321811852,44.1998441445694,9.00286791389731,3256.24774386526,-46.8819627034704,-24.0699013280876,2087.06368488528,-1.16837519404868,306.333555486999,-3.87751996402863,-2.28594789585993,-2.45420524230405,-6.24377613518527,-5.60989345700828,497.050101198861,-4.9440112907098,9.56468655279139,62.3924519986706,"Canada.Ivujivik.TP12",1000.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568415880203247,1646.41287720496,451.267136510724,4933.70624682517,4954.77962641746,5888.21449207658,3554.57298029895,1930.62951371442,579.015828174175,0.590667128562927,1,1488.68127600751,11.5601056700594,2707.23517295327,-2.16067192839906,2017.38653836216,-4.49085054027361,24.4137610200028,-28.8421411684187,7.96249206274585,1711.17200098243,8.8392861052703,-47.5325555828453,2151.67512129059,-1.61154001234714,660.310503150885,18.3419584208579,-16.5944998206312,-18.8795066650252,-16.1386304689412,-14.2095498376563,508.237179984698,-14.1176994440194,1.6982758622273,65.3143833321735,"Russia.Yamal.Nadym-2-H",379.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100770205259323,1892.25498967127,280.080472098222,5420.19375061661,5760.31551701533,7107.93687623492,3444.92964699923,2104.23015044322,742.993881776907,-1.59687542915344,0,2744.53699689678,23.7345574069181,3277.67077046344,31.2766143480709,2598.74611928059,28.6958317366587,-42.0428160335485,26.0218717126681,33.1474849639252,1920.40515048416,-15.0641934429309,-3.60660060201878,2619.36820106371,9.2003832852877,726.86163572759,14.6945001485169,-2.29244802767735,-2.08264395829711,0.82209909457682,0.952759720799531,374.183793352441,-1.20904113539106,13.3637069054443,61.2937933319272,"USA.YukonKuskokwimDelta.15B6",327.016666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999953091144562,1293.98435665101,-2752.74465203,1329.38291627195,1743.31143897167,1734.84122777418,1847.20478742885,4601.70346250507,1936.42725548896,-0.384111285209656,0,696.810305542084,8.57224690156766,1171.33390692593,14.8614432997057,1050.07846909665,12.6665164724946,158.020856376083,-152.773749924037,12.2866155000676,882.000013330844,-24.077273243825,9.63935025907201,2594.33856200038,2.02892368836613,403.757981014554,-6.50492083665118,-4.30138052845431,-5.20362692991736,0.343226899323857,-0.581576348132544,309.181925208189,-0.421062669272274,-52.0043134275738,69.3696368440606,"nonveg_543",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568836390972138,2362.10340190637,1230.62283223794,5641.32902149255,5463.01259460674,6770.89186781432,4860.31646785185,1362.15160500827,408.586739776451,-0.051881916821003,1,1319.67208411146,19.1811166395134,2783.40097558913,40.4662302119078,2208.60128111087,36.1021915966941,13.2659483159979,-30.3302171563942,33.0189766902111,1098.57319863645,-22.8551218496155,-6.65614974212291,2101.557804405,7.78651862058909,304.471794164582,-2.02435739787224,-0.176118083421389,-0.0581213315115053,0.845361699132359,1.04540016771735,117.043726741862,-0.596498225265161,-1.23173545824694,65.3137166655068,"Russia.Yamal.Nadym-1",4719.858,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,-106.815861540545,1106.84741853308,3679.99012324045,1450.42538354206,4116.23491107869,1418.81826724951,402.537097947393,55.0566284165082,0.71236777305603,0,1244.48393027316,-15.6536236632016,4030.02357652477,11.8180362615761,3298.53013714147,10.917326529025,11.4399855896503,-143.41435378876,15.5801709942227,3411.32801144095,12.0824320831063,-44.4668469293814,87.8445501132617,-12.4072352627771,402.537097947393,9.94434372420394,-9.94434372420394,-6.42949831993506,-6.08669729665687,-4.84078975559893,262.664578230607,-5.2363396633698,-11.4201990535047,58.2994980725694,"nonveg_1880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,199.788219300697,-3029.67131297266,914.346048744153,553.150306999255,632.829618975693,415.825009128558,3012.61982643183,1133.62356316842,-1.71154868602753,0,788.489950335604,-16.7603457886261,1620.44979994992,-21.677158888116,1487.76890267875,-19.0100761333721,128.827856910757,-126.940112513797,-10.4265344358689,1108.6489729631,-11.4836462450124,-29.5774268276951,1598.66131471835,-16.9821321607015,640.049797642136,-1.17847624500697,-11.346067024541,-4.04545586204899,-8.36546057755181,-6.72652428757444,435.480076294022,-6.59121977421109,-47.8514629713984,75.5098542079364,"nonveg_984",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999438762664795,-298.496334584577,1748.28820368194,-33.2301993530983,-609.309046970337,75.3688948509594,-1139.13524315265,129.385738795744,95.0391114830936,4.74863862991333,0,415.007391270925,-11.7471741575919,3508.4576027145,57.2674698972606,2837.45256594409,34.7159811168363,25.4262796417603,-35.1265626794588,5.17138543828846,697.260771205374,-6.32363652109891,-17.5418409513974,246.577998769885,-9.62084477602459,164.696712614165,3.96147982403894,-3.96147982403894,-2.12242210503138,-3.56814048935898,-3.25141564367548,110.559555235043,-3.47165325070104,1.16183419263491,71.9169986205126,"nonveg_1509",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.953537046909332,2034.67804331082,205.61910621774,4592.79859980863,4795.33280547628,5373.26782144686,3271.67126323898,2437.98303642295,729.678255895317,-1.37073431015014,0,1124.77148988658,8.77218153901223,702.177349004307,-16.4105008921623,1058.34451093649,-21.7503742824201,17.4244679268687,37.0959446808502,11.6114008728418,2366.84149189558,-56.1557041143989,-25.4595197440693,2624.52389105342,-4.63285857838607,328.04671521973,11.1841508890022,0.127804808229829,-3.15445756308866,-13.3246564470574,-12.0878562747218,549.023771271969,-12.6917449113181,24.9668115473581,71.1787166657755,"Russia.Yamal.Kharasavey-1",420.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998003363609314,619.674286014838,-43.2563713165382,-196.288933407548,-1344.26529689308,929.904034228482,37.0354278338152,247.145734877703,0,-0.187780722975731,0,1319.42290495162,26.239669460123,2601.28294338417,35.4982791019215,2921.77954679471,19.8164032373507,31.4772592265291,-60.0122392676735,56.3096483818015,3894.58598465708,-194.729299232854,4.38548433650325,0,0,624.083183076241,-31.2041591538121,0,0,2.35251762761835,2.68294804484169,834.302039535286,0,-9.67080740063239,64.7873154373247,"nonveg_1646",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961219489574432,1291.70514576552,-871.542753055294,3966.36646664616,4303.42425624244,5891.89779164749,2282.19848289747,2715.62867027504,690.479864921879,-1.68132922384474,0,1907.46598220294,21.0479211451204,1793.81531887049,23.1329616477113,1155.12393912217,12.4473952564985,27.9920974419826,-64.1735521734536,36.8323386753318,3144.48982756075,-46.6524266308449,-35.1717337330422,2339.78704899747,4.21020338047188,439.859475403828,2.94127831488132,-0.344248126381538,-3.03348297614169,-4.76149282525404,-4.40174737866249,562.973637167209,-6.04137061253944,-0.0641364609608735,62.0948654186507,"Canada.DeceptionBay.TH8",311.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998883128166199,430.354063963328,-3624.95474648704,1977.92856202025,1059.53105038619,2008.97542803981,1290.08350174084,3433.3103883769,946.705564674108,-0.784139096736908,0,1432.62014841048,-2.31718909940669,1902.28937892456,-12.2471841422401,1734.63654741774,-15.2317927482519,79.8630226193709,-84.121836888408,1.19411023152137,1293.87600074923,-26.5546491564327,-23.2098124108454,1675.25387472877,-1.56258684002693,1258.07370260473,42.9276909682802,5.45975913190173,3.33889166828091,-2.16880418409492,-1.63151857183897,342.469662488142,-2.11408790889911,-20.1452742640084,64.8130336167065,"nonveg_632",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1548.46049844593,-521.988178831099,5374.41678977029,5510.39527011223,6569.2617567929,3801.45609703523,1809.64505557518,518.073474038576,-1.53322926163673,0,1621.07255440337,14.609717202936,3552.22523633746,29.0419178659514,2801.59038951772,18.1239508164094,50.3684870450353,-59.7928457564359,20.6782916223584,2125.78457079929,-25.6469001298559,-39.547992928603,2244.24030685607,4.35544634586743,497.149052025726,3.3637225784652,-11.9726178183231,-9.21989096364209,-6.42099016929417,-5.2603512539169,239.518360691544,-6.59446552019739,-7.78924746438686,68.8325669990064,"Finland.Javrresduottar.EC-Salix",455.2175,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1875.56014354274,606.23871194068,5997.05317035948,5728.0899495458,6965.39141068239,4198.96614548577,1877.31009986663,635.008167071648,-1.91455631256103,0,1818.97105025643,17.4795840809711,3340.19801891475,28.2845459941857,2778.9138360901,23.1277115134627,10.1022868981006,-42.4080912577548,22.6742299796043,1019.21826752198,1.51635846214069,-32.8780086297412,2339.2310065472,5.25732390351324,566.993230456422,13.7645540365491,-8.84657245641128,-7.37764446223172,-2.90318171042022,-2.3340992827843,140.049427609775,-4.43626886877896,-2.90141492994559,68.8335089990063,"Norway.Javrresduottar.EC-Salix",2378.718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0703125552584729,1764.13994071278,212.460828128829,4835.78646565911,5279.23022038935,6348.24145066651,3306.36101899499,2372.84558834422,669.931695854989,-0.103459857404232,0,3090.61126920403,24.7728251043561,3845.36289514461,32.8973402913741,3127.37638669147,29.5753619321868,-17.1080978702795,-18.8898226085987,29.4342685742212,2312.88200692377,-15.4843013547889,-37.433114742451,2900.61016257114,8.77931379471469,559.178209453363,5.19715120553532,-11.9903310099807,-10.0404937183405,-5.34899928463596,-3.85493696185187,389.434105517216,-8.85077512539127,9.43340815318521,61.2837866652598,"USA.YukonKuskokwimDelta.B",152.933333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
