"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_lateSummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_earlySummer","spectral_blue_lateSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changePSLS","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999970734119415,567.187739039001,654.775211293914,-1930.82952527468,-2297.19490956008,-3439.51314537346,-2217.08714718407,1577.84043840198,134.471349937226,1303.8295247299,1095.10754334415,2295.15876130406,3134.05843699321,1261.68505174339,755.099181993612,1037.67589697318,1728.49180934821,1224.73131456416,1601.8551263885,-868.716989860288,-3.77394843101501,1637.5146484375,-0.319216638803482,0.0890149995684624,19.6606674194336,3.29044795036316,0,1083.96733408382,32.5884134753545,35.0392415220445,1825.68671459109,64.8572950530345,-18.2156303218266,-68.0820622181006,68.2336103614589,1508.68362009879,49.8683231716468,-55.5648180995179,51.9235561733356,1025.82357997755,962.415907727863,1443.36908846476,44.8736551560735,-53.1526443087579,1363.88410383136,32.8868752643827,-13.7738457451737,-34.9627046848037,1639.44710757292,1082.19197693675,29.8806895948878,-12.1349616299718,-39.2619394362389,1065.18876684444,26.048570236273,-38.1318034404158,4.2446208863203,748.593572432656,14.1993731725757,-9.26697235888822,-24.8120461847001,-1.63286608678483,-17.9330450169495,517.477087155922,12.0259860171793,-18.4968682268253,3.96139510401078,1455.64437830297,613.898115076467,-7.03537127553962,-22.1482469143979,61.5558776393484,"nonveg_682",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999923278888067,2622.50461167172,2887.60338806839,-114.14272050883,158.915133869274,861.564507283284,481.06873978403,4297.07715142018,5081.60053483409,5019.01313846193,2515.3079747153,2314.9152173205,2232.99507013708,601.378779059049,652.461931764178,722.690903925725,893.300275412671,849.005082961077,804.068355871658,2.74905455003619,-0.984123872386085,14.0024432606167,0.0124181989069459,-0.0190737907671266,1.38194120592541,0.0881463380323515,0,1193.1417947218,24.5181045216536,-25.1183320695347,1606.02863180402,26.2561639027983,24.7527359630398,-63.219137174936,-62.3150857087913,1160.40399115121,19.3047459557231,-53.6680050508411,-50.2516930679337,4099.04544451643,4002.04036301834,2109.6066829554,42.0819134406836,-32.8948869054317,1593.28229950597,-24.1596785007662,-14.9113190031902,-29.4789601124542,2204.69597387332,499.751654868716,9.37068223644029,3.53629754609906,-28.7089066331507,697.702572855002,8.12662635047579,-42.500390238508,-31.519906070843,663.05581984086,5.38491087243238,-0.0694954320348415,-40.5539225087946,-29.5846663436593,-29.7278413302077,433.300856174111,0.921711135199849,-25.5770067203205,-18.1290840485149,1014.17979523674,510.299558394406,-1.96202406871505,-26.5114017740432,71.5947393880157,"Russia.Tiksi.ShrubTundra",326.301111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,-25.5087324231259,-438.141265984927,-1519.80247068075,-1667.25937614926,-1545.1884531998,-2261.00892566493,124.781575425033,153.789399804077,-423.674212701156,1510.07722299243,2045.567744154,1556.37067457669,1043.96323192168,1048.96511351843,1352.05846863858,1456.827592592,1426.46907363949,1111.59633389313,423.285748041601,-4.40299320220947,1800.97839355469,0.244417130947113,0.229057461023331,19.9044456481934,4.40850114822388,0,943.037242901454,-13.087000550166,-3.48005986811055,2053.58624833964,-30.8104770883786,-25.524569544811,48.1381660143365,-3.84442449548609,1796.59295685195,-29.3162917185491,37.6747617086909,-6.42478541839235,124.781575425033,113.378293237187,1092.81630276067,-15.1211254065133,30.3928217108018,1419.57270287563,-20.1820733246932,-18.7302179239643,36.0472264790897,1497.73773338312,1072.54310406832,-14.7470654219541,-14.6391553750802,29.1572757098566,977.831294866872,-13.2716388165783,25.7472141882795,-9.52506926473945,755.676332293916,-10.3900706894997,-10.3144266884304,18.8564665639768,-8.51381237110756,15.6350777277184,637.817044455629,-9.17938380815053,17.4254154470153,-1.66684165862166,1456.827592592,691.028012634685,-9.33057455942906,19.1682106800941,61.9543252175649,"nonveg_703",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3755.65513797452,4236.36539516798,721.118480473985,2187.76658962387,2773.3585447416,1456.58224797081,6310.88221937131,7542.09478130123,7082.2613074415,2803.57142877454,2053.04337349047,2118.99052942746,467.550973141815,402.100408140192,618.588287839982,634.467642787026,778.54448903995,456.741051151168,-477.072514588782,-1.91499871015549,482.241175333659,0.0430965639340381,0.0450455192476511,3.6864728530248,-0.20375943183899,1,2045.90248713915,24.5442510519131,-50.988790661976,3883.42430474077,-24.1079921047075,114.21836190414,-27.3240351043117,-163.239597532552,3498.36262549703,-33.8444475207505,-23.9525120205337,-150.062364987406,5702.18021131549,6391.03399506529,3225.27914526409,15.8789609080228,-42.2023012678732,3367.69372014719,-89.2337450392753,22.2316429514426,-11.3363071662796,2728.92739606542,601.769312598251,-4.60953707773949,17.6990974293603,-6.29440398828238,1206.73508751921,-22.3938925010946,-11.5431631435802,-27.8348154418726,976.474775582439,-19.5367619707354,2.01292201874421,-7.62664497481998,-19.5636562548043,-7.27755381596945,643.366413315183,-17.0343581993134,-5.1354769573168,-22.5792977864468,757.989079625036,797.77353603377,6.9832737546217,-3.4218686456814,68.4382031656554,"Sweden.Abisko.VJ-MesicHeath",511.328333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2746.57198381785,3174.70111013918,-776.251102885132,1006.33589733667,702.941125316048,658.405044184186,5151.65997340012,6017.12287702501,6467.82448961672,2097.07203898811,1767.39083360515,1886.81720131683,366.100870166696,349.401328043195,461.13570188779,508.391360158069,690.516905557876,483.970252627671,-9.55419209652409,-1.5726845562458,495.319763183594,0.0537279695272446,-0.0141321532428264,3.18976658582688,-0.107466742396355,0,1687.19675450658,26.7747716504902,2.80185345579582,4372.85132031216,54.9110831413816,57.7352293155381,9.34591214840631,31.6242759287067,3634.51249043237,35.917192117639,14.092643028029,40.208895238511,6135.21631001602,5486.54498583465,3079.57587198674,51.3747425134077,-20.457887199235,1319.79358643191,-23.8139913791359,-16.1797536642552,9.45524258132718,1992.43247168072,806.097764585999,10.4693622831341,10.2315044757375,-0.848977122013395,403.148343220759,2.22563121606948,-3.36805686127809,21.6005326268341,259.732977599245,-2.65055609102574,-1.32050987096367,-1.31107299613799,16.2333110999528,0.809568364521006,322.934079022346,1.36372859239848,0.781466452749257,12.150999243209,563.273000262859,311.409639576711,0.544161521789513,2.78537995816295,68.8327122490062,"Finland.Javrresduottar.EC-Betula",660.2125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,686.984266447366,849.816494046745,-1590.56541030676,-1917.54778117586,-1416.63226978988,-1657.55083576998,818.755468240535,1535.52591604891,1255.80343743717,2492.84784658184,2710.0028360201,2434.59168292671,1201.2022406508,1006.30145980504,1228.68308353604,1727.29002161603,1342.77795451251,1857.80990108412,254.230437387015,-2.57188487052918,95.0869979858398,0.152310863137245,-0.139037147164345,11.925238609314,3.22485899925232,0,819.30086767631,5.47514489288242,-52.7057259420212,770.535489569221,-21.2361890366007,-0.961041891732116,27.1367975400622,-44.6121398615155,776.897443388612,-18.7464613549799,21.9016878163724,-41.7429592821644,826.865944396658,1000.44398677528,970.256748295773,10.5619291869749,25.4293162374305,1250.29546630342,-39.0517264963634,-11.6209519606301,31.983791976859,2213.56711659481,542.551493446828,10.9696151441583,6.81522072757738,9.90001925432667,531.780859803018,-5.94732271501414,25.0373775539443,-13.3450053069532,291.941757476525,-1.86570468976328,10.0546157380783,3.68876036586988,-5.88511607137324,-14.7670915408122,497.607386857615,7.6082131397155,-23.5937088265399,-19.8397158138063,1575.20303831074,515.031946571601,5.2207951787236,-25.6915329793976,73.1305774500052,"nonveg_880",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2846.89796736619,3453.32981242079,338.62753788514,999.520505309488,1367.69642821441,1229.10611933908,5519.16892706816,6220.48568157287,6391.8203826661,2403.12737425669,1922.2459337542,1958.82646842787,477.776946153216,451.625057663975,452.113613893651,675.647830925426,661.244022332036,597.632942325931,-64.224538493433,-1.95953333377838,497.225592041016,0.0483374744653702,-0.0137901296839118,2.89144563674927,-0.287883132696152,0,1842.08364768878,43.6258090826147,-14.7458798259495,3164.83344484835,75.2952753164448,26.7961261302761,-32.7876036683538,7.06860600462166,2577.39610950589,61.0387290580426,-23.6444076168949,2.22468742051766,6036.9207038506,5760.19333455254,2750.89866517544,68.7523016538806,-46.0197065434813,1428.88702301637,2.37660754165212,-34.4081810647761,-22.6395881255197,2262.65440394741,854.075159122645,22.7251251874773,4.82568639712417,-17.3432472334918,537.163312983989,11.3187971258958,-17.1629673364232,6.64557783999282,405.632501195513,4.96325063841596,-7.15424561148702,-11.4906804524635,5.85951624611486,-6.33912233291679,169.959146180864,5.28713580971005,-5.825947555722,4.61736955558908,646.924526730406,217.49508281343,-4.4513606063731,-4.96893150099147,68.8335471990064,"Norway.Javrresduottar.EC-Betula",936.132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.106603571772575,2929.5545358802,3834.86177402764,362.815054870221,790.66238019117,919.297410446934,1292.75484243075,6146.06655140597,6556.59202058667,7163.08585192193,2263.57001331134,1770.44261616634,2028.14364398848,381.407380470831,268.827488093257,376.571699384903,494.806938579265,548.580599921452,470.189439048026,-16.253696839718,-2.23268849253655,531.856372070312,-0.0116733842816757,0.0579447355121374,3.55227723121643,-0.534042274951936,0,1597.8234304354,32.6270709788682,-12.3189616569999,3057.85074319472,54.3193649675264,22.3269199563518,-2.70813409338589,27.7469534559266,2138.92456082356,41.7006692640121,-4.8696036902689,14.4158533655871,6083.97614883043,5964.96399305329,2623.73489973013,51.8201126258169,-22.735252494534,1591.89308615501,-20.9168254985195,-27.32235893042,17.7179644934803,2154.23898726095,492.798305602309,11.923182904958,2.55454102140978,-6.5595095328913,353.89647514237,0.277128541523945,-1.79167207715274,16.8522131020176,355.723136793371,-0.850631635362395,-6.48970312889042,-0.918463128605032,16.9391969901605,1.44765721085615,283.272353097575,0.755955809865346,1.26315276331245,12.286157039587,482.026021990131,418.287471411584,-5.8860024997987,2.88527499412361,68.3181589989834,"Sweden.Abisko.NF-BirchShrub",731.866,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4467.90233675662,4959.29380246394,2160.16536729292,3309.07495225693,2661.79237264777,3364.48255615468,7302.59347620401,7472.3561560851,8349.98661254542,2664.01029901247,1386.99173593278,1740.06712781097,368.618529684646,215.045670145851,456.002276316512,496.34486196676,469.449806536531,480.036286398509,-429.60422445567,-1.51597697734833,102.509156799316,-0.131232587993145,0.065568682551384,8.442165184021,-1.28623743057251,1,2543.93990657389,38.5077712342594,-7.2846725112845,3784.83749688253,49.8779027061014,58.0533344034838,-28.537202278961,32.1073335760327,3332.08424118321,45.5047421589738,-27.2090392079878,28.4713148386894,7397.06842514678,6902.98397614107,2785.68226155573,36.3076775871565,-35.1836542155196,1978.30669249267,-52.8314067041652,3.91576582189687,-19.9431667698404,2630.10828124078,1122.11063243582,14.4056598321078,18.06623423269,-16.9240738712353,400.422622683828,-9.72985203450093,-12.9965229314952,9.01824550569742,418.398853983655,-8.81873134915842,1.68458664280329,-11.095157538149,5.48905523720343,-8.34666328388492,180.600131730904,-4.80920151444909,-6.72448440355341,5.74162311772743,363.456900170321,223.470695068921,3.76780637051929,-7.13058772205114,70.0586483990602,"Finland.Kevo.11",1760.82,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991297721863,976.977693840819,155.38902704272,-1727.53230482113,-1411.83470526026,-1699.55859257009,-2405.18173574739,1042.6570391524,1089.8174683355,300.996338354762,2721.83531741643,3872.26212292195,3528.28004199919,1769.89285929797,1714.77788315754,1794.65334681991,2306.59202303534,2278.64034205468,2081.2729894782,350.179024929035,-0.654127299785614,24.0000247955322,-0.000421104254201055,-8.18961270852014e-05,0.099735900759697,0.132615819573402,0,821.588666798099,8.49720841638926,15.6256868639812,1058.30775792685,7.24710634691627,-34.2821100828549,53.6868673396633,21.906543940826,993.347030487134,6.80472040324007,50.4016530840934,20.5517062364162,1042.6570391524,920.277831924395,1066.99936928752,12.1367216507681,56.3443664271959,1176.15043054444,2.69425954318151,-40.9020509753647,57.6087994585796,2721.83531741643,502.425612844424,3.77713838112734,-22.2739893756819,26.7720245884208,511.057487888287,5.0574475215848,24.5701486373395,8.6978870441029,326.504700311479,2.17980436064256,-16.3252350155739,12.5606788255335,3.95202802500493,12.335373571617,224.107395825081,-1.08114215348862,9.38504312588917,3.06421646823615,2278.64034205468,225.319033557141,-11.265951677857,10.2397393737675,70.4511069688169,"nonveg_894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999899983406067,807.46455823449,295.532284628223,-2370.17093068626,-2092.35653601453,-1800.78062667057,-3007.25257264327,1150.16818286567,1742.20128450236,815.833915200562,2403.47402965122,3540.96077542628,3072.01219676769,1205.31497996784,1293.0725314356,1512.49014677171,1673.14077264684,1628.07568799295,1431.42509909855,-393.06094173874,-1.02247178554535,29.875301361084,-0.00441957311704755,0.00359270535409451,0.340886503458023,0.263908177614212,0,778.426622019299,-6.35145188336534,-20.4995652625409,1432.98278409031,-25.9366365955427,-30.044834164323,110.229444930024,-24.3650864158419,1206.4719459727,-22.2976310493099,92.8055343055924,-22.4289161033818,1222.75390952298,1267.21512493105,926.367369301803,-3.02440527738779,71.259028407831,1610.57926354572,-36.3944415858868,-30.7130277285182,85.1913445642486,2192.85761374474,627.573119541856,-10.6773739026354,-15.4715060782752,46.9069230171707,478.30611479075,-6.36931275187413,36.0729675891225,-13.9431015827505,303.130179803696,-3.97505932642745,-8.65536483205987,19.9114916291349,-10.1551305556931,29.7654852857081,504.182326887744,-10.201135934234,25.0231591574351,-8.02418165227802,1673.14077264684,439.743572770717,-10.0714863978457,21.7175658879488,68.695889730374,"nonveg_540",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982338547706604,200.897347173302,471.83803417201,-2956.5255411645,-3998.38070699696,-3417.58303557578,-3497.16883924698,1337.95042709349,1264.14150649759,1221.29713340732,1212.3493438011,2471.14822649968,2410.14323892882,934.98442281229,721.58838635437,1361.40965091862,1103.55502006031,804.976398324266,888.801531925357,616.548176304721,-1.67447829246521,413.124481201172,0.0122256381437182,-0.0548381321132183,3.24181699752808,-0.560054540634155,0,351.590876873704,2.48692906298403,-18.3499257947373,1791.30131767567,-19.0761125518856,-15.2717050416778,6.60769912261609,-40.8684606966642,1647.30122877644,-16.8179461928884,5.3057202447468,-36.299854463824,1221.29713340732,1076.16069138946,705.448332252223,11.4732814440513,2.85629153935157,2152.27309075953,-34.1680315988401,-22.5622349174646,16.5865691843892,1212.3493438011,497.948529955239,-3.87942760030344,-5.51456570628751,2.41052636425293,533.512630806655,-2.73009071908847,4.06699917139079,-17.397777692588,351.118894553815,-1.54601377699553,-4.10268812911299,2.1037614534552,-11.2076279834835,3.2074334859386,580.473005607839,-7.29290998002419,2.19840858381153,-6.25406521023676,916.649807113888,507.810889492854,-5.96537467041527,1.85655167923544,63.0224717971689,"nonveg_792",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,1578.03939260982,2367.15462887829,-1011.01855723714,-1583.33443352683,-886.303429970383,-833.294280373306,3732.30916259583,4689.61890364281,4771.86889869063,1929.90256903379,2277.54094952451,2299.23360972552,689.390128974591,530.884629170543,834.745064452765,933.918186210568,696.218819253742,702.004487840742,-18.3918580456879,-1.29543272654216,4.27021360397339,0.00169074628502131,-0.00326329578335087,0.252589126427968,-0.0642189582188927,0,934.036827423501,5.36822703748587,-52.3109156994752,1733.27176853078,-36.372885335131,34.7889449224374,44.2875379294844,-100.535601000562,1012.17880210461,-27.6008261149792,30.5385363785878,-67.1952135846692,3547.09602452609,3664.10913593802,2116.48515106069,11.2808432390558,21.9496490292341,3965.61109228614,-96.3458417593777,-30.5903124295449,58.3789850056941,1800.50481764801,374.28748421575,-4.18895427122256,6.70886439515193,4.48166145526696,341.018417028917,-10.1749548437226,9.71180736150528,-13.7650506785009,375.395661910982,-8.85714948558035,-2.65477638408066,7.27853486462672,-8.41219083372745,10.4941294440559,463.521593638907,-11.9764546170731,6.61397356476117,-8.67687316458168,731.684115874324,594.220459288629,-3.22433662468763,9.22705449774012,70.3741099990738,"USA.NorthSlope.13",85.6666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,936.131346444057,1099.18980336015,-1583.26345736108,-1116.25598084891,-1958.06950061214,-714.018607182171,867.02088047812,328.337647237116,1544.40781224634,3202.97119391374,4464.96103131188,5135.32569577864,1884.71317878048,1784.59963367561,2007.33000275081,2992.15599864337,3071.25915060723,3119.52689580312,-1.81507247524536,4.31064796447754,45.4331855773926,0.00290045770816505,-0.00726263970136643,0.450459480285645,-0.096672385931015,0,937.535995435108,18.8684877630731,239.39990866431,1332.70178359383,-28.6353310707635,36.2108975401378,-444.23392786461,288.022986559605,1244.05089342997,-15.8870920229692,-414.683631143324,280.604506587742,867.02088047812,854.185273299066,1321.43181586526,25.7617953638814,-405.356721669743,1046.68994090794,-4.33976475641337,19.3983448067729,-348.896646969312,3423.7950404242,682.79238956024,13.9471417359836,12.8505325446404,-184.979230890369,1347.63777228539,45.1605131846154,-223.454888155588,225.462362765255,1291.65027802216,46.1254931838635,2.2210847614466,-125.730547250924,152.652128793577,-86.1969865612104,212.01439637936,1.39290147217294,-70.6714654597866,55.2670202533071,2992.15599864337,240.538041628674,4.89888065999024,-80.179347209558,78.5574845545391,"nonveg_733",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999904572963715,369.527982949215,1098.9905703724,-1146.2818340452,-1989.30733916992,-1533.45747941588,-1313.48315376444,1704.25931927492,1319.44213732803,1609.25780284896,2585.11132705782,3520.8842840263,3763.79803271686,1510.78240273237,1399.14475598786,1471.53330456662,2138.13403862104,1861.95697859883,2073.57307339155,24.874593485128,-1.12958920001984,78.8220138549805,-0.0133769940584898,-0.000433448061812669,0.77367901802063,0.157728880643845,0,825.004378725485,9.47957169843421,-35.2673987846564,861.159224302078,3.82643039854565,-7.00741615661344,-15.0852003139133,-33.9129297137111,843.025505124717,5.45042666936638,-15.7124518322463,-32.5607042681453,1388.42213109535,1346.46763964254,993.302511609483,12.633487527183,-20.7011189657807,921.185006810391,0.271189458864819,-11.0410676837059,-15.1688325535726,2652.2041243374,675.538682379338,8.40248226134459,-3.05212009091207,-14.3465608243139,737.671160636089,12.8822159558367,-17.3509820493262,-30.6760935007506,512.420547544956,10.3561286515621,-1.56624955772142,-12.7919077279111,-21.0126857436547,-4.52990149935524,226.039488308568,1.47911788188852,-4.29287957408362,-8.30509260227328,2073.57307339155,276.177060022218,-2.58243860917983,-5.31044403747977,70.7121245948409,"nonveg_926",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.89070326089859,613.020138820388,309.424663175831,503.899559009894,-1443.0985950446,-523.50743318964,-781.601787851414,55.8698587079012,1548.62936440865,824.394443524373,1760.21471369231,1941.47979660695,1696.21507555412,1800.5911171414,1179.58432930772,4377.85370632225,2151.2918309714,1189.28327341827,1412.43558972782,25.3166581203348,-4.20977354049683,1565.69409179688,-0.0677944645285606,-0.423534631729126,25.8555126190186,12.7808895111084,0,969.263043085473,-22.1322327488922,-21.7514748494119,8215.69576172909,-146.324608670954,-30.1630797268163,33.6073444409914,-80.5202391457563,8108.21973765214,-143.284222874364,23.4631231510704,-76.6325968212468,824.394443524373,738.456786511923,1521.10148608042,0.659115822783009,65.8395382622069,2615.03318232324,-45.8389621270083,-14.6354047923155,49.6821313245731,1760.21471369231,2682.72155649181,-48.2258001613154,-12.4544203547125,23.869628252217,598.465687280192,6.5856259085519,22.2967928229847,-9.94324323207231,592.148869402585,9.16391861797465,1.47026616410139,12.1280597826558,-5.77459712685688,9.13378322042773,3572.2995079199,-60.6781891137447,5.24315205898996,-21.2652709896894,1461.81402221758,3449.99505176127,-16.7921873009904,4.4889484081603,63.0656095779329,"nonveg_1473",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968811368942261,2525.21621747877,3711.59682001806,418.424292862956,-108.151183486436,723.11269827022,837.690515812394,5688.3315860235,5767.43304268218,6175.74267755634,2647.55783142274,2302.49802412462,2269.72714213425,533.481719011909,442.863940562861,434.925631184814,796.86590716317,742.212760879985,612.016853240232,100.775237932614,-2.44219436645508,314.934353637695,0.0393120799213648,-0.0330083434469998,3.05588017702103,1.12714071273804,0,981.278658784698,24.2989220933064,-38.5575197265799,1496.7219759044,21.6944985872388,-26.1280200200336,18.0597107116045,-53.2506342984343,982.871773848954,15.5985614949615,10.0676571366863,-41.5754865252944,5817.55750246081,5572.81184247942,1272.39554782908,34.1424703479038,-6.06558589189678,1878.75442889183,-25.6654719758366,-39.1191635031919,21.7933821397297,2682.4811048186,484.21681452275,9.28058625754579,-2.63155345585348,-1.11308243389138,328.384743868699,-0.622152766598839,3.6056829572132,-3.40577486620489,411.257601807938,-2.8616357769269,-11.3196608371399,4.98004262549494,-0.913543390733518,2.50435209794869,187.134545109066,-0.940633118189786,2.93836761900418,-1.5801928464779,746.474090817565,301.049927865025,-7.98246308257553,4.52958303905501,69.1468694430202,"USA.NorthSlope.HappyValley-C18",284.411,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
