dataset_id,citation_short,site_code,bioclim_zone,mat_degC,gdd_degC,map_mm,latitude,longitude
ds10,Orndahl 2022,Canada.Yukon.SEELA,Oroarctic,-5.54999999999996,996.6,658,64.710709,-138.880521
ds10,Orndahl 2022,Canada.Yukon.SHEEPCREEK,Low Arctic,-9.64999999999998,973.9,446.8,69.1590450000001,-140.150177
ds10,Orndahl 2022,Canada.Yukon.SIXTYMILE,Oroarctic,-6.04999999999996,1096.1,554.8,63.92754,-140.71201
ds10,Orndahl 2022,Canada.Yukon.SOUTHSTONEBOY,Oroarctic,-7.34999999999997,850.9,703.3,64.674254,-144.274677
ds10,Orndahl 2022,Canada.Yukon.SPRINGRIVER,Low Arctic,-10.65,726.3,522.1,69.034354,-139.645378
ds10,Orndahl 2022,Canada.Yukon.STONE01,Oroarctic,-6.44999999999999,1022.3,588.5,64.692318,-144.201422
ds10,Orndahl 2022,Canada.Yukon.STONE02,Oroarctic,-6.54999999999996,996.4,597.8,64.692378,-144.207113
ds10,Orndahl 2022,Canada.Yukon.SWEDE,Oroarctic,-5.84999999999997,1140.7,664.8,64.195483,-140.354316
ds10,Orndahl 2022,Canada.Yukon.THISTLE,Oroarctic,-5.74999999999994,1099.4,602.8,63.028578,-139.086731
ds10,Orndahl 2022,Canada.Yukon.TOPOFTHEWORLD,Oroarctic,-5.74999999999994,1263.2,571.2,64.103667,-141.262385
ds10,Orndahl 2022,Canada.Yukon.TOWYK,Oroarctic,-6.24999999999994,1080,648.1,64.06548,-140.953158
ds10,Orndahl 2022,Canada.Yukon.TWELVEMILE,Oroarctic,-5.94999999999999,1179.3,559.7,65.382018,-145.989594
ds10,Orndahl 2022,Canada.Yukon.UPPERPALDO,Oroarctic,-7.74999999999994,817.3,713.6,64.733846,-144.069387
ds10,Orndahl 2022,Canada.Yukon.UPPERQUARRY,Oroarctic,-8.74999999999994,948.5,645.9,67.0109930000001,-136.209134
ds10,Orndahl 2022,Canada.Yukon.WHEATEAR,Oroarctic,-7.14999999999998,797.1,716.8,65.560968,-147.194864
ds10,Orndahl 2022,Canada.Yukon.WICKERSHAM,Subarctic,-3.94999999999999,1306,613.7,65.189643,-148.063821
ds10,Orndahl 2022,USA.InteriorAlaska.AMSUMMIT,Oroarctic,-6.04999999999996,1151,547.3,64.598506,-141.248633
ds10,Orndahl 2022,USA.InteriorAlaska.AUFEIS,Oroarctic,-10.05,1076.4,407.5,68.781209,-140.705077
ds10,Orndahl 2022,USA.InteriorAlaska.BABBAGE,Low Arctic,-10.65,958.4,483.2,68.697025,-139.083258
ds10,Orndahl 2022,USA.InteriorAlaska.BLOWRIVER,Low Arctic,-9.24999999999994,879.9,539,68.773497,-137.456703
ds10,Orndahl 2022,USA.InteriorAlaska.BROWNSCREEK,Oroarctic,-5.84999999999997,1166.2,639.8,64.136275,-140.816252
ds10,Orndahl 2022,USA.InteriorAlaska.BUTLER,Oroarctic,-6.74999999999994,960.6,612.9,63.921062,-140.649706
ds10,Orndahl 2022,USA.InteriorAlaska.CALF,Low Arctic,-9.14999999999998,889.8,442.9,69.479689,-140.776314
ds10,Orndahl 2022,USA.InteriorAlaska.COALCREEK,Oroarctic,-5.34999999999997,1162,606.9,64.560125,-139.906365
ds10,Orndahl 2022,USA.InteriorAlaska.DEW,Low Arctic,-9.14999999999998,726.9,520.5,68.857112,-137.332129
ds10,Orndahl 2022,USA.InteriorAlaska.EXCELSIOR,Oroarctic,-5.04999999999996,1209.1,647.4,62.765305,-138.978657
ds10,Orndahl 2022,USA.InteriorAlaska.FIRTH,Low Arctic,-9.64999999999998,973.9,446.8,69.161421,-140.147256
ds10,Orndahl 2022,USA.InteriorAlaska.FRYINGPAN,Oroarctic,-6.54999999999996,1091.9,525.9,65.383798,-145.461601
ds10,Orndahl 2022,USA.InteriorAlaska.GRANITE,Oroarctic,-6.64999999999998,994.3,617.3,64.788337,-142.329137
ds10,Orndahl 2022,USA.InteriorAlaska.GULCH,Oroarctic,-7.04999999999996,991.1,653,65.00369,-144.152549
ds10,Orndahl 2022,USA.InteriorAlaska.KINGSOLOMON,Oroarctic,-5.24999999999994,1271.8,549.4,63.870336,-138.947671
ds10,Orndahl 2022,USA.InteriorAlaska.LOWERQUARRY,Oroarctic,-8.64999999999998,991.1,612.9,67.001902,-136.219452
ds10,Orndahl 2022,USA.InteriorAlaska.MATSONCREEK,Oroarctic,-6.94999999999999,941.3,619.8,63.77761,-140.7453
ds10,Orndahl 2022,USA.InteriorAlaska.MOLLYCREEK,Oroarctic,-5.44999999999999,1103.6,600.1,64.2182150000001,-143.566971
ds10,Orndahl 2022,USA.InteriorAlaska.MOSQUITOCREEK,Oroarctic,-5.74999999999994,1051.6,674.9,63.953856,-143.697851
ds10,Orndahl 2022,USA.InteriorAlaska.OBRIAN,Oroarctic,-6.14999999999998,1065.8,670.2,65.5251,-147.204502
ds10,Orndahl 2022,USA.InteriorAlaska.OGILVIE,Subarctic,-7.94999999999999,1159.2,544,65.7863440000001,-137.782985
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Betula,Subarctic,-1.54999999999995,1169.7,673.4,68.8310796666667,23.844295
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Betula,Subarctic,-1.54999999999995,1164.8,679.2,68.8316225,23.8457855
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Hummock,Subarctic,-1.54999999999995,1169.7,673.4,68.83121975,23.844276
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Salix,Subarctic,-1.54999999999995,1169.7,673.4,68.8311693333334,23.8445263333333
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Salix,Subarctic,-1.54999999999995,1164.8,679.2,68.83155,23.845701
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Sedge,Subarctic,-1.54999999999995,1169.7,673.4,68.831302,23.844813
ds11,Villoslada et al. 2023,Finland.Javrresduottar.A-Sphagnum,Subarctic,-1.54999999999995,1169.7,673.4,68.831212,23.84415425
ds11,Villoslada et al. 2023,Finland.Javrresduottar.EC-Betula,Subarctic,-1.44999999999999,1191.7,671,68.83250775,23.9122545
ds11,Villoslada et al. 2023,Finland.Javrresduottar.EC-Hummock,Subarctic,-1.44999999999999,1191.7,671,68.832319,23.9123975
ds11,Villoslada et al. 2023,Finland.Javrresduottar.EC-Salix,Subarctic,-1.44999999999999,1191.7,671,68.8325735,23.91253325
ds11,Villoslada et al. 2023,Finland.Javrresduottar.EC-Sedge,Subarctic,-1.44999999999999,1191.7,671,68.832148,23.9119985
ds11,Villoslada et al. 2023,Finland.Javrresduottar.EC-Sphagnum,Subarctic,-1.44999999999999,1191.7,671,68.8321844,23.9126598
ds11,Villoslada et al. 2023,Finland.Javrresduottar.EC-Spring,Subarctic,-1.44999999999999,1191.7,671,68.8331612,23.911178
ds11,Villoslada et al. 2023,Norway.Javrresduottar.A-Betula,Subarctic,-1.54999999999995,1169.7,673.4,68.8331005,23.836898
ds11,Villoslada et al. 2023,Norway.Javrresduottar.A-Hummock,Subarctic,-1.54999999999995,1169.7,673.4,68.8334316,23.837973
ds11,Villoslada et al. 2023,Norway.Javrresduottar.A-Salix,Subarctic,-1.54999999999995,1169.7,673.4,68.83326,23.8383333333333
ds11,Villoslada et al. 2023,Norway.Javrresduottar.A-Sedge,Subarctic,-1.54999999999995,1169.7,673.4,68.833157,23.8369058
ds11,Villoslada et al. 2023,Norway.Javrresduottar.A-Sphagnum,Subarctic,-1.54999999999995,1169.7,673.4,68.83304825,23.83673825
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Betula,Subarctic,-1.44999999999999,1191.7,671,68.8335473333333,23.9121596666667
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Betula,Subarctic,-1.44999999999999,1191.7,666.7,68.8348715,23.9140925
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Hummock,Subarctic,-1.44999999999999,1191.7,671,68.8334553333333,23.9122366666667
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Hummock,Subarctic,-1.44999999999999,1191.7,666.7,68.834827,23.914026
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Salix,Subarctic,-1.44999999999999,1191.7,671,68.833432,23.9123703333333
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Salix,Subarctic,-1.44999999999999,1191.7,666.7,68.835002,23.9142895
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Sedge,Subarctic,-1.44999999999999,1191.7,671,68.83361,23.9115746666667
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Sedge,Subarctic,-1.44999999999999,1191.7,666.7,68.835142,23.91441
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Sphagnum,Subarctic,-1.44999999999999,1191.7,671,68.833738,23.911328
ds11,Villoslada et al. 2023,Norway.Javrresduottar.EC-Sphagnum,Subarctic,-1.44999999999999,1191.7,666.7,68.83493425,23.91438675
ds12,Raynolds 2018,USA.NorthSlope.Atqasuk,Low Arctic,-10.65,717.8,260.4,70.4645,-157.450722
ds12,Raynolds 2018,USA.NorthSlope.Barrow,High Arctic,-10.65,292.3,243.2,71.3219330000001,-156.608417
ds12,Raynolds 2018,USA.NorthSlope.Ivotuk1,Low Arctic,-10.35,826.1,495.8,68.4870170000001,-155.7436
ds12,Raynolds 2018,USA.NorthSlope.Ivotuk3,Low Arctic,-10.35,827.5,500.8,68.47935,-155.738233
ds12,Raynolds 2018,USA.NorthSlope.Oumalik1,Low Arctic,-10.55,887.2,311.1,69.735267,-155.869567
ds12,Raynolds 2018,USA.NorthSlope.Oumalik2,Low Arctic,-10.55,887.2,311.1,69.7324829999999,-155.863767
ds12,Raynolds 2018,USA.SewardPeninsula.QuartzCreek1,Low Arctic,-5.54999999999996,1138.6,518,65.449162,-164.629181
ds12,Raynolds 2018,USA.SewardPeninsula.QuartzCreek2,Low Arctic,-5.54999999999996,1098.8,532.8,65.458561,-164.638968
ds12,Raynolds 2018,USA.SewardPeninsula.QuartzCreek3,Low Arctic,-5.94999999999999,1033.3,599.9,65.5479,-163.4314
ds13,Greaves et al. 2018,USA.Toolik.S1,Low Arctic,-9.84999999999997,840.6,456.6,68.6422595,-149.573170055556
ds13,Greaves et al. 2018,USA.Toolik.S2,Low Arctic,-9.84999999999997,824.9,459.1,68.6310789500001,-149.57122695
ds13,Greaves et al. 2018,USA.Toolik.S3,Low Arctic,-9.74999999999994,839.6,464.8,68.6253333333333,-149.585533833333
ds13,Greaves et al. 2018,USA.Toolik.S3,Low Arctic,-9.84999999999997,824.9,459.1,68.625452125,-149.585194375
ds14,Arndal et al. 2009,Greenland.Zackenberg.C1,High Arctic,-11.15,225.2,332.1,74.4783823333333,-20.5371957777778
ds14,Arndal et al. 2009,Greenland.Zackenberg.C2,High Arctic,-11.05,233.8,324.7,74.4684525555556,-20.5437928888889
ds14,Arndal et al. 2009,Greenland.Zackenberg.C5,High Arctic,-11.35,206.7,352.7,74.4916183333333,-20.4947186666667
ds14,Arndal et al. 2009,Greenland.Zackenberg.D1,High Arctic,-11.2499999999999,210.4,339.1,74.4788074444444,-20.5546786666667
ds14,Arndal et al. 2009,Greenland.Zackenberg.D4,High Arctic,-11.35,206.7,352.7,74.4927672222222,-20.498573
ds14,Arndal et al. 2009,Greenland.Zackenberg.D5,High Arctic,-11.05,233.8,324.7,74.4687895555556,-20.5483003333333
ds14,Arndal et al. 2009,Greenland.Zackenberg.G1,High Arctic,-11.15,225.2,332.1,74.4701569999999,-20.5407994444444
ds14,Arndal et al. 2009,Greenland.Zackenberg.G3,High Arctic,-11.15,220.9,336.1,74.4789122222222,-20.5171368888889
ds14,Arndal et al. 2009,Greenland.Zackenberg.G5,High Arctic,-11.35,206.7,352.7,74.4887303333333,-20.5023778888889
ds14,Arndal et al. 2009,Greenland.Zackenberg.K2,High Arctic,-11.2499999999999,210.4,339.1,74.4801225555555,-20.5510293333333
ds14,Arndal et al. 2009,Greenland.Zackenberg.K3,High Arctic,-11.15,220.9,336.1,74.4742105555556,-20.5190384444444
ds14,Arndal et al. 2009,Greenland.Zackenberg.K4,High Arctic,-11.15,220.9,336.1,74.479215,-20.5249251111111
ds14,Arndal et al. 2009,Greenland.Zackenberg.S1,High Arctic,-11.2499999999999,210.4,339.1,74.4798922222222,-20.5483982222222
ds14,Arndal et al. 2009,Greenland.Zackenberg.S4,High Arctic,-11.35,206.7,352.7,74.4911183333334,-20.5044586666667
ds14,Arndal et al. 2009,Greenland.Zackenberg.S5,High Arctic,-11.15,223,329.7,74.4712128888889,-20.5747201111111
ds15,Berner et al. 2023,Finland.Kevo.1,Subarctic,-1.44999999999999,1192.7,665,69.418675,25.9818896
ds15,Berner et al. 2023,Finland.Kevo.2,Subarctic,-1.44999999999999,1192.7,665,69.4148786,25.9864538
ds15,Berner et al. 2023,Finland.Kevo.3,Oroarctic,-0.749999999999943,1248.7,657,69.7914875,27.107688
ds15,Berner et al. 2023,Finland.Kevo.3,Oroarctic,-0.849999999999966,1238.9,673.1,69.791816,27.107935
ds15,Berner et al. 2023,Finland.Kevo.4,Oroarctic,-0.549999999999955,1300.9,617.3,69.792284,27.0753448
ds15,Berner et al. 2023,Finland.Kevo.5,Subarctic,-0.649999999999977,1297,575.9,69.6088432,27.2460674
ds15,Berner et al. 2023,Finland.Kevo.6,Subarctic,-0.449999999999989,1347.8,552.6,69.6020376666667,27.2148163333333
ds15,Berner et al. 2023,Finland.Kevo.6,Subarctic,-0.349999999999966,1375.6,545.5,69.6023125,27.2143875
ds15,Berner et al. 2023,Finland.Kevo.7,Oroarctic,-0.449999999999989,1339,575.1,69.7328876,27.0438696
ds15,Berner et al. 2023,Finland.Kevo.8,Oroarctic,-0.949999999999989,1186.7,656.6,69.89703,27.06568
ds15,Berner et al. 2023,Finland.Kevo.8,Oroarctic,-0.449999999999989,1269.1,601.7,69.897195,27.064811
ds15,Berner et al. 2023,Finland.Kevo.9,Oroarctic,0.0500000000000114,1381.6,604.3,69.909966,27.0827532
ds15,Berner et al. 2023,Finland.Kevo.10,Oroarctic,-0.449999999999989,1273.4,680.6,70.0397252,27.8678338
ds15,Berner et al. 2023,Finland.Kevo.11,Oroarctic,0.150000000000034,1395,594.7,70.0586484,27.5789162
ds15,Berner et al. 2023,Finland.Kevo.12,Oroarctic,-1.64999999999998,1155,593.9,69.791104,26.278474
ds15,Berner et al. 2023,Finland.Kevo.13,Subarctic,-0.149999999999977,1375,637.1,69.246798,27.2895424
ds15,Berner et al. 2023,Finland.Kevo.14,Subarctic,-0.149999999999977,1368.3,639.6,69.2689634,27.2182002
ds15,Berner et al. 2023,Finland.Kilpisjarvi.15,Subarctic,-0.449999999999989,1359.8,636.6,68.5207620000001,22.0341652
ds15,Berner et al. 2023,Finland.Kilpisjarvi.16,Subarctic,-0.949999999999989,1269.7,625.7,68.811262,21.250396
ds15,Berner et al. 2023,Finland.Kilpisjarvi.17,Subarctic,-0.949999999999989,1269.7,625.7,68.8116172,21.2420254
ds15,Berner et al. 2023,Finland.Kilpisjarvi.18,Oroarctic,-2.84999999999997,858.2,796.7,69.0550346,20.8511652
ds15,Berner et al. 2023,Finland.Kilpisjarvi.19,Oroarctic,-1.54999999999995,1117,720.7,69.0363466,20.844887
ds15,Berner et al. 2023,Finland.Kilpisjarvi.20,Oroarctic,-1.24999999999994,1150.8,683.7,69.1043918,20.7593454
ds16,Mikola et al. 2018,Russia.Tiksi.BareSoil,Low Arctic,-13.2499999999999,597.6,521.7,71.5947853333334,128.887276333333
ds16,Mikola et al. 2018,Russia.Tiksi.Bog,Low Arctic,-13.2499999999999,597.6,521.7,71.5946666363636,128.890614181818
ds16,Mikola et al. 2018,Russia.Tiksi.DryFen,Low Arctic,-13.2499999999999,597.6,521.7,71.59352315,128.88901095
ds16,Mikola et al. 2018,Russia.Tiksi.DryFen,Low Arctic,-13.35,616.5,505.4,71.592177,128.885183
ds16,Mikola et al. 2018,Russia.Tiksi.FloodMeadow,Low Arctic,-13.2499999999999,597.6,521.7,71.5935919,128.8869507
ds16,Mikola et al. 2018,Russia.Tiksi.GraminoidTundra,Low Arctic,-13.2499999999999,597.6,521.7,71.5936582307692,128.885304615385
ds16,Mikola et al. 2018,Russia.Tiksi.GraminoidTundra,Low Arctic,-13.35,616.5,505.4,71.5919973333334,128.885151333333
ds16,Mikola et al. 2018,Russia.Tiksi.LichenTundra,Low Arctic,-13.2499999999999,597.6,521.7,71.5950113333333,128.886369833333
ds16,Mikola et al. 2018,Russia.Tiksi.ShrubTundra,Low Arctic,-13.2499999999999,597.6,521.7,71.5946293684211,128.889303789474
ds16,Mikola et al. 2018,Russia.Tiksi.WetFen,Low Arctic,-13.2499999999999,597.6,521.7,71.5940316666667,128.887558666667
ds16,Mikola et al. 2018,Russia.Tiksi.WetFen,Low Arctic,-13.35,616.5,505.4,71.5910016666667,128.885202
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Oroarctic,-7.64999999999998,1203.3,804.4,67.012777,79.1832075
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Oroarctic,-7.64999999999998,1204.6,803.5,67.0155955,79.20720875
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Oroarctic,-7.64999999999998,1208.6,803.7,67.0186225,79.2165805
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Oroarctic,-7.64999999999998,1209.6,805.4,67.026347,79.213648
ds17,Heim et al. 2022,Russia.Tazovsky.Burned12,Oroarctic,-7.64999999999998,1198.9,805.3,67.027845,79.20658
ds17,Heim et al. 2022,Russia.Tazovsky.Burned44,Oroarctic,-7.64999999999998,1209.5,798.6,66.9930826666667,79.2600876666667
ds17,Heim et al. 2022,Russia.Tazovsky.Burned44,Oroarctic,-7.54999999999996,1217.3,793.8,66.987009,79.259916
ds17,Heim et al. 2022,Russia.Tazovsky.Burned44,Oroarctic,-7.64999999999998,1206,802.5,67.002871,79.183776
ds17,Heim et al. 2022,Russia.Tazovsky.Burned44,Oroarctic,-7.64999999999998,1210.8,798.2,67.00591,79.2797345
ds17,Heim et al. 2022,Russia.Tazovsky.Burned44,Oroarctic,-7.64999999999998,1202.4,802.5,67.007034,79.2297175
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned12,Oroarctic,-7.64999999999998,1203.3,804.4,67.010531,79.186897
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned12,Oroarctic,-7.64999999999998,1208.6,803.7,67.0172615,79.22021075
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned12,Oroarctic,-7.64999999999998,1206,802.5,67.0087515,79.186513
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned12,Oroarctic,-7.64999999999998,1209.6,805.4,67.0231675,79.213879
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned12,Oroarctic,-7.64999999999998,1198.9,805.3,67.026033,79.207456
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned44,Oroarctic,-7.64999999999998,1209.5,798.6,66.9931456666667,79.263054
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned44,Oroarctic,-7.54999999999996,1217.3,793.8,66.987098,79.265119
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned44,Oroarctic,-7.64999999999998,1205.3,800.2,67.000966,79.189004
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned44,Oroarctic,-7.64999999999998,1209.5,793.5,67.006097,79.290626
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned44,Oroarctic,-7.64999999999998,1210.8,798.2,67.003436,79.285385
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned44,Oroarctic,-7.64999999999998,1202.4,802.5,67.010248,79.229091
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned44,Oroarctic,-7.64999999999998,1206,802.5,67.005476,79.186386
ds17,Heim et al. 2022,Russia.Tazovsky.Burned28,Oroarctic,-7.64999999999998,1192.9,825,67.0158665,78.966742
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned28,Oroarctic,-7.64999999999998,1192.9,825,67.0173,78.9662195
ds17,Heim et al. 2022,Russia.Tazovsky.Burned28,Oroarctic,-7.64999999999998,1193.3,826.2,67.016848,78.957376
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned28,Oroarctic,-7.64999999999998,1193.3,826.2,67.016298,78.958319
ds17,Heim et al. 2022,Russia.Tazovsky.Burned28,Oroarctic,-7.64999999999998,1193.4,823.9,67.010206,78.982273
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned28,Oroarctic,-7.64999999999998,1195.2,821.9,67.014072,78.998625
ds17,Heim et al. 2022,Russia.Tazovsky.Burned28,Oroarctic,-7.64999999999998,1198.2,828.7,67.0399415,78.9466075
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned28,Oroarctic,-7.64999999999998,1193.8,820.6,67.043038,78.952722
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned28,Oroarctic,-7.64999999999998,1191,823.8,67.0347965,78.9573755
ds17,Heim et al. 2022,Russia.Tazovsky.Unburned28,Oroarctic,-7.64999999999998,1188.9,825.4,67.026094,78.9660176666667
ds17,Heim et al. 2022,Russia.Tazovsky.Burned28,Oroarctic,-7.64999999999998,1188.9,825.4,67.024842,78.96603
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C00,High Arctic,-15.15,482.5,233.7,73.22185185,-119.563796293333
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C07,High Arctic,-15.2499999999999,488,231.2,73.2188888866667,-119.55898148
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C07,High Arctic,-15.2499999999999,491.1,226.3,73.21888889,-119.55555556
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C08,High Arctic,-15.2499999999999,488,231.2,73.2188888866667,-119.55898148
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C08,High Arctic,-15.2499999999999,491.1,226.3,73.21888889,-119.55555556
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C08,High Arctic,-15.15,482.5,233.7,73.22083333,-119.56083333
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C09,High Arctic,-15.2499999999999,486.9,227.2,73.2243209888889,-119.556265433333
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C10,High Arctic,-15.2499999999999,486.9,227.2,73.224375,-119.5581944475
ds18,Walker et al. 2011,Canada.BanksIsland.GreenCabin-C11,High Arctic,-15.2499999999999,486.9,227.2,73.2245370366667,-119.557592593333
ds18,Walker et al. 2011,Canada.EllefRingnesIsland.Isachsen-C01,High Arctic,-15.65,119.1,279.2,78.7849221666667,-103.547013833333
ds18,Walker et al. 2011,Canada.EllefRingnesIsland.Isachsen-C01,High Arctic,-15.65,117.3,280.6,78.784219,-103.555464428571
ds18,Walker et al. 2011,Canada.EllefRingnesIsland.Isachsen-C01,High Arctic,-15.7499999999999,123.1,268.8,78.781083,-103.52505
ds18,Walker et al. 2011,Canada.EllefRingnesIsland.Isachsen-C02,High Arctic,-15.7499999999999,123.1,268.8,78.781083,-103.52505
ds18,Walker et al. 2011,Canada.EllefRingnesIsland.Isachsen-C02,High Arctic,-15.65,119.1,279.2,78.7847,-103.547411
ds18,Walker et al. 2011,Canada.EllefRingnesIsland.Isachsen-C02,High Arctic,-15.65,117.3,280.6,78.784072,-103.555894666667
ds18,Walker et al. 2011,Canada.PrincePatrickIsland.MouldBay-C00,High Arctic,-15.65,180.7,217.4,76.2256333319999,-119.2937
ds18,Walker et al. 2011,Canada.PrincePatrickIsland.MouldBay-C03,High Arctic,-15.7499999999999,183.4,220.1,76.2284814833333,-119.299222223333
ds18,Walker et al. 2011,Canada.PrincePatrickIsland.MouldBay-C03,High Arctic,-15.65,180.7,217.4,76.22813889,-119.297583335
ds18,Walker et al. 2011,Canada.PrincePatrickIsland.MouldBay-C04,High Arctic,-15.7499999999999,183.4,220.1,76.2284814833333,-119.299222223333
ds18,Walker et al. 2011,Canada.PrincePatrickIsland.MouldBay-C04,High Arctic,-15.65,180.7,217.4,76.22813889,-119.297583335
ds18,Walker et al. 2011,Canada.PrincePatrickIsland.MouldBay-C05,High Arctic,-15.7499999999999,181.6,214.8,76.2279259266667,-119.333453706667
ds18,Walker et al. 2011,Canada.PrincePatrickIsland.MouldBay-C06,High Arctic,-15.7499999999999,181.6,214.8,76.2286527775,-119.323798615
ds18,Walker et al. 2011,USA.NorthSlope.Deadhorse-C15,Low Arctic,-10.7499999999999,619.3,233.9,70.1610555555556,-148.46806173
ds18,Walker et al. 2011,USA.NorthSlope.Deadhorse-C16,Low Arctic,-10.7499999999999,619.3,233.9,70.161105554,-148.467652778
ds18,Walker et al. 2011,USA.NorthSlope.FranklinBluffs-C15,Low Arctic,-10.7499999999999,865.7,276.9,69.6744663742106,-148.720269006316
ds18,Walker et al. 2011,USA.NorthSlope.FranklinBluffs-C15,Low Arctic,-10.7499999999999,865.2,275,69.67392593,-148.72451852
ds18,Walker et al. 2011,USA.NorthSlope.FranklinBluffs-C16,Low Arctic,-10.7499999999999,865.7,276.9,69.6743777780001,-148.72145
ds18,Walker et al. 2011,USA.NorthSlope.FranklinBluffs-C17,Low Arctic,-10.7499999999999,865.7,276.9,69.674027775,-148.717368055
ds18,Walker et al. 2011,USA.NorthSlope.FranklinBluffs-C17,Low Arctic,-10.7499999999999,865.2,275,69.67386111,-148.72466667
ds18,Walker et al. 2011,USA.NorthSlope.HappyValley-C18,Low Arctic,-10.45,947.4,368.2,69.1468888879999,-148.850194444
ds18,Walker et al. 2011,USA.NorthSlope.HappyValley-C19,Low Arctic,-10.45,947.4,368.2,69.146994444,-148.84792778
ds18,Walker et al. 2011,USA.NorthSlope.HappyValley-C20,Low Arctic,-10.45,947.4,368.2,69.147027778,-148.846983334
ds18,Walker et al. 2011,USA.NorthSlope.HoweIsland-C12,High Arctic,-10.55,379.5,185.6,70.3150583340001,-147.991983333
ds18,Walker et al. 2011,USA.NorthSlope.HoweIsland-C13,High Arctic,-10.55,379.5,185.6,70.31517778,-147.99345
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C15,Low Arctic,-10.55,899.8,337.7,69.4329409722222,-148.673097222222
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C15,Low Arctic,-10.55,898.9,339.9,69.4323055555555,-148.672347222223
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C16,Low Arctic,-10.55,899.8,337.7,69.4332638888889,-148.672333333333
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C16,Low Arctic,-10.55,898.9,339.9,69.4316944444445,-148.672916666667
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C18,Low Arctic,-10.55,892.3,340.1,69.425722222,-148.695855554
ds18,Walker et al. 2011,USA.NorthSlope.Sagwon-C19,Low Arctic,-10.55,892.3,340.1,69.425705556,-148.69602778
ds18,Walker et al. 2011,USA.NorthSlope.WestDock-C14,High Arctic,-10.7499999999999,481.4,209.5,70.3747291675,-148.553006945
ds18,Walker et al. 2011,USA.NorthSlope.WestDock-C14,High Arctic,-10.7499999999999,476.1,193.4,70.38141667,-148.56019444
ds19,Walker et al. 2012,Russia.HeissIsland.Krenkel-1,High Arctic,-13.2499999999999,57.2,505.4,80.5929033333334,57.90223
ds19,Walker et al. 2012,Russia.HeissIsland.Krenkel-2,High Arctic,-13.2499999999999,57.5,462.4,80.60706,57.9081966666667
ds19,Walker et al. 2012,Russia.Yamal.Kharasavey-1,High Arctic,-8.14999999999998,477.5,419.2,71.1788,66.98002
ds19,Walker et al. 2012,Russia.Yamal.Kharasavey-2a,High Arctic,-8.04999999999996,443.8,430.6,71.1944166666666,66.8889833333334
ds19,Walker et al. 2012,Russia.Yamal.Kharasavey-2b,High Arctic,-8.04999999999996,457.6,453.7,71.194425,66.92875
